8.5708e+12	11190000.0	337120.0	243160.0	1.123	0.9296	39.6057700503
1.17907284191e+13	11518197.9022	578436.283993	450403.46704	1.32580863806	1.6255164036	99.0
1.18348392896e+13	11867785.409	386435.151967	337642.378181	1.85149431323	1.4307794135	99.0
1.29466011416e+13	7144002.2706	410069.393683	228146.939098	1.06690909706	1.31370578759	98.4087221528
1.17351597686e+13	16854959.3326	501437.46274	370072.286556	2.02197537842	1.28934049057	99.0
5.30505829252e+12	11903429.4843	291975.763179	361504.836517	0.752953995771	0.904671713964	10000.0
5.73494015694e+12	21496313.701	274285.293648	149132.14174	0.666883932551	1.75495248084	10000.0
1.61530161276e+13	18420885.8653	185932.031938	271458.693385	0.71687866926	1.61554062933	10000.0
8.93685049495e+12	5663438.32503	672705.699448	460015.472292	1.21126445111	0.630344764184	99.0427588727
9.20062474501e+12	6566897.83717	467017.413594	352636.885727	1.05643490268	1.04376653333	99.0
7.10272257001e+12	20802542.0885	406656.318186	142531.762677	0.605284922353	1.41847115965	4378.14082518
4.53990297799e+12	15487460.5688	499345.514387	353897.149839	1.71304072764	1.74581627654	99.0
5.38334627998e+12	9563459.33875	260790.844998	378950.600358	0.616886666254	1.84858385812	10000.0
1.4837289371e+13	15920510.6154	481270.461426	142330.880645	1.36539280251	1.15007593985	99.0
1.50098450122e+13	11785400.7405	360817.476506	210196.230684	1.10147968017	1.83905585073	65.5195277046
1.31548829349e+13	17549862.4905	640682.344927	296260.259859	1.83967744662	1.69332797638	99.2776034823
1.22915497332e+13	10766629.256	279054.106828	204665.175616	0.8607508239	0.644066221373	10000.0
1.50812357331e+13	15872001.7651	401964.283351	149796.280614	0.638266552317	1.55388504422	6365.13879109
6.94553049891e+12	9170954.54563	344884.943485	474497.59817	1.05641714606	1.36052751679	42.9720344489
4.9665381856e+12	16127151.3048	568218.777727	220582.015236	1.11145058985	1.39665423861	99.0
1.28882937595e+13	10550774.7008	559992.276203	213769.52183	1.5348274576	1.83923328878	99.0
1.19658978616e+13	21741035.191	331646.79395	222901.583571	1.57205347613	1.36965334659	98.8099400633
1.08681483291e+13	20065390.3927	348042.569721	140457.564111	2.07333135373	1.83626519672	99.0
1.71395845628e+13	18626148.0743	635875.012626	400238.533902	1.05381822382	0.722229780016	99.0
5.84637675558e+12	11056882.936	435480.605532	325538.926059	2.04965963555	1.45665663197	99.0
1.58412733852e+13	10065066.529	663233.040369	456704.385208	0.852905011613	1.34840447344	99.0
4.64258729622e+12	21308525.8751	450974.243616	414752.613624	1.68409095628	0.589104969544	99.0
1.35444642579e+13	17799637.786	612402.05948	259984.873243	0.893898812589	0.76924039796	10000.0
1.37699567166e+13	12163317.7839	180711.479705	193341.203451	1.50655809298	1.73206495816	10000.0
5.14358525426e+12	6956261.88637	636754.083735	325930.717799	0.772508994037	1.29464098989	99.0
9.82535177829e+12	14303830.9332	178769.650945	436731.642746	2.15600723097	1.85187915248	75.4014786243
1.03734440322e+13	11227698.5935	529873.352645	427798.718911	0.979749811943	0.512127508045	99.0
1.6565496195e+13	20122472.4486	331912.969032	292202.067508	1.88481383996	1.46507386041	99.0
1.42961378556e+13	5901338.86839	589353.003324	283002.920842	1.14791941623	0.646327679737	10000.0
8.88376738946e+12	20408117.6745	445409.124355	214173.134876	2.22948071659	0.570353821956	10000.0
9.55430939584e+12	7403233.3714	201344.217231	292397.097447	0.632064435316	0.661910952523	10000.0
4.35714325537e+12	6261888.46279	452098.983249	476927.950433	1.40712703676	0.960285021254	99.0
7.82696136305e+12	11538262.5204	243465.385378	362627.335347	1.28755295024	0.767822617576	10000.0
8.41275712782e+12	15009002.902	172636.150767	188455.857621	2.01493617198	0.542761044742	10000.0
1.65393228751e+13	16196666.6639	266382.259466	276797.700688	2.10537449078	1.81304433391	99.0
1.09836739745e+13	21971468.0816	213668.859595	464700.496288	0.822019594546	1.14092203875	10000.0
1.53753637964e+13	14200131.7403	651272.413778	130781.874788	2.14303181459	0.952998594503	10000.0
6.6886797042e+12	20973978.5836	299322.775244	229914.546343	1.43954557418	0.95488016797	75.7932518189
7.98877458574e+12	14407658.7694	605391.664254	257769.364679	0.945107916294	1.03098980207	99.0
6.29912975073e+12	21380685.9895	251260.603848	289388.061701	0.840665849186	1.20237434367	10000.0
1.06784403892e+13	9846738.12526	619083.922337	287202.644523	1.31822876076	1.70736291253	99.0
9.89573567534e+12	9581055.88368	563031.286864	151791.584445	1.01725545726	1.33977551468	99.0
1.64093078961e+13	10762798.0317	358850.622878	430234.947145	0.872033734074	1.14214720336	6381.34641799
1.19264595558e+13	5685204.38951	567443.441315	204522.398393	1.2488649667	0.757174426611	10000.0
1.03586324055e+13	11848752.0182	232876.31093	263544.255185	0.751219632213	1.54993104053	10000.0
1.31246495248e+13	9674373.96123	447311.209774	442846.761437	1.36827733522	1.84804601518	99.0
6.67325550186e+12	8982452.90205	383053.683075	398821.335283	1.22407069187	1.75369281856	98.8095094054
1.38682638967e+13	15308362.7386	378506.126928	257255.97763	0.630956145988	1.41248303422	11422.9096053
8.70707010749e+12	15591657.3587	568967.716848	177576.446373	0.971404398949	1.30113379297	99.0
6.51733664489e+12	20551699.5762	209776.770014	144762.280603	1.08705213164	0.741471583647	10000.0
8.77283509822e+12	20563585.2086	532287.288065	396395.137981	1.87348682144	1.44853532651	99.0213817443
4.74901035186e+12	18742388.4563	283888.78837	384566.406005	2.20153516136	0.519321033059	99.0
6.19136093606e+12	14934935.9562	361614.268995	253304.187939	0.811168866182	0.52369132833	7145.98885851
1.66542597767e+13	7699128.2463	572736.225579	467883.046041	1.164494725	1.5149745186	99.0
6.56066929055e+12	21861188.9983	335017.454277	305756.919174	1.00036224181	1.14868795349	5063.67046674
1.17876831629e+13	5615476.80629	674220.244543	292812.585576	1.21386107484	1.50085715539	99.0427588727
1.11363991171e+13	11913239.1203	562325.931871	396819.743453	1.78898140383	0.949375394546	99.0213817443
1.60077069495e+13	7884939.39521	314014.633125	450419.384939	2.17814051513	1.12996727919	99.0
1.38851606313e+13	18601532.7988	328323.123298	413496.030509	1.42505743555	1.59218803772	92.5548715915
